active_count,active_sensors,score,meets_thresholds,r2_temperature,r2_humidity
2,"[3, 13]",0.8350694697972361,True,0.7697690796010321,0.90036985999344
2,"[2, 6]",0.8194571428052216,True,0.7504106357042798,0.8885036499061635
2,"[6, 13]",0.8048025498682866,True,0.7254586764576636,0.8841464232789096
3,"[2, 5, 8]",0.944459165724561,True,0.9270716968256859,0.9618466346234361
3,"[7, 9, 12]",0.9429836277595611,True,0.9245297318866472,0.9614375236324749
3,"[5, 9, 12]",0.9428469723967211,True,0.9255211307970165,0.9601728139964257
3,"[3, 5, 7]",0.9416876088436208,True,0.9271398807287187,0.9562353369585228
3,"[2, 5, 12]",0.9416217569998373,True,0.9220833423591487,0.9611601716405258
3,"[5, 6, 8]",0.9408338836694139,True,0.9218724490653014,0.9597953182735264
3,"[2, 3, 5]",0.9408284911669176,True,0.9221757572778789,0.9594812250559563
3,"[2, 7, 8]",0.9408229012343589,True,0.9212431370854794,0.9604026653832383
3,"[2, 8, 10]",0.9408139810791496,True,0.9228050020229492,0.95882296013535
3,"[2, 8, 11]",0.9401512335853695,True,0.9207826365481344,0.9595198306226046
3,"[1, 5, 8]",0.9394165375967221,True,0.9241175333254144,0.9547155418680299
3,"[5, 7, 12]",0.9392406690089521,True,0.9244218231192953,0.954059514898609
3,"[7, 8, 12]",0.9390077752674929,True,0.9220495140893659,0.95596603644562
3,"[6, 7, 8]",0.9384559905684595,True,0.9186985482690784,0.9582134328678408
3,"[1, 5, 9]",0.9384333676469729,True,0.9193095518290407,0.957557183464905
3,"[5, 6, 12]",0.9384261000810502,True,0.9171357466480157,0.9597164535140847
3,"[2, 7, 12]",0.9383458096827891,True,0.9169829818377345,0.9597086375278437
3,"[3, 7, 12]",0.9381642015886535,True,0.920622285778336,0.9557061173989709
3,"[3, 7, 8]",0.938044467096643,True,0.9212660524806286,0.9548228817126574
3,"[3, 5, 9]",0.9380054071445001,True,0.9195332718717454,0.9564775424172549
3,"[1, 7, 8]",0.9377745167403644,True,0.9206124604740297,0.9549365730066991
3,"[5, 8, 9]",0.937714573235308,True,0.9194275165250614,0.9560016299455546
3,"[2, 3, 7]",0.9376021204368944,True,0.9176301479200575,0.9575740929537313
3,"[5, 7, 8]",0.9375729997129756,True,0.9216652802717437,0.9534807191542074
3,"[1, 3, 7]",0.9374351257792998,True,0.9204387570784641,0.9544314944801354
3,"[3, 7, 10]",0.9372980361955691,True,0.9207144476525337,0.9538816247386044
