lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,13,0,temperature,0.24897931025859513,0.19784262776374817,0.9619651800182586
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,13,0,humidity,0.8504182319558177,0.6969105005264282,0.9419666344004136
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,1,1,temperature,0.24740431001429497,0.1824311465024948,0.9586285072234719
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,1,1,humidity,0.8520330826197297,0.7072274684906006,0.9495551775574231
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,2,0,temperature,0.2738710100491818,0.1949775069952011,0.9622134558826476
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,2,0,humidity,1.0946591549622204,0.7680618166923523,0.9000714591296499
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,3,0,temperature,0.35991375386751645,0.3111097514629364,0.9267210890976034
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,3,0,humidity,1.1693931747810171,0.9826237559318542,0.8961136362465457
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,4,0,temperature,0.5485873797336653,0.29017966985702515,0.8863240768272663
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,4,0,humidity,1.7258078880896353,1.0913907289505005,0.7018298282402005
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,5,0,temperature,0.3388236839666586,0.2634028196334839,0.9249067780510178
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,5,0,humidity,1.2288294453516504,0.9612917304039001,0.8882921443363103
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,6,1,temperature,0.3007909599817629,0.22586798667907715,0.9534228159700612
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,6,1,humidity,1.1974753465284862,0.8029268980026245,0.8994240721261637
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,7,0,temperature,0.37791456640782184,0.21893049776554108,0.9181109963189144
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,7,0,humidity,1.2342777938232277,0.7857324481010437,0.902545258638526
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,8,1,temperature,0.33916077002797385,0.23752960562705994,0.9306216256374703
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,8,1,humidity,1.458548893210683,0.9108283519744873,0.8518424374422067
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,9,0,temperature,0.5398817609331409,0.4282486140727997,0.8348766232499665
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,9,0,humidity,2.1645803554931757,1.4918588399887085,0.7022529033821927
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,10,1,temperature,0.4394584146817058,0.3422508239746094,0.8972331425029316
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,10,1,humidity,1.8196012228798337,1.2379590272903442,0.788271406510226
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,11,1,temperature,0.24309597057814672,0.1670283079147339,0.9696409619157675
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,11,1,humidity,0.8344170834790358,0.5707817673683167,0.946945058561132
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,12,0,temperature,0.34390365894247993,0.27595046162605286,0.9286380541960304
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,12,0,humidity,1.2172493621423366,0.717253565788269,0.9023732344081506
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,13,0,temperature,0.24998122383180676,0.19661986827850342,0.9616584525598598
lab2,head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",5,8,13,0,humidity,0.7321885207686429,0.556991457939148,0.9569811819470063
lab2,head_only,lab2_active_1_7_9_11_13,"Lab2 active set [1, 7, 9, 11, 13]",5,8,1,1,temperature,0.2700379625759075,0.21794456243515015,0.950712555965148
lab2,head_only,lab2_active_1_7_9_11_13,"Lab2 active set [1, 7, 9, 11, 13]",5,8,1,1,humidity,1.0199129405921512,0.8770365715026855,0.9277180431981179
