transfer_mode,protocol_name,display_name,masked_total,active_total_nominal,sensor,variable,rmse,mae,r2,active_count,rank_within_k
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,5,humidity,0.3869498169432376,0.2896471321582794,0.9889233151604685,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,temperature,0.20142403326549443,0.12754614651203156,0.9791134733291841,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,humidity,0.6954351167038895,0.38432756066322327,0.9660785725178896,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,temperature,0.23288939441456885,0.1673479676246643,0.9689016189538334,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,humidity,0.7525165775285361,0.561516523361206,0.9637749269238275,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,temperature,0.1463343233240767,0.09600432217121124,0.9870846763333565,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,humidity,0.6081367039901894,0.4062857925891876,0.9742436549375058,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,temperature,0.23811136505809297,0.1448284089565277,0.967880298235286,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,humidity,0.8568937373877682,0.5665540099143982,0.9533389989194158,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,temperature,0.19521089772162076,0.1390661597251892,0.9797219767626574,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,humidity,0.7476570169251593,0.5004759430885315,0.9642536342318951,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,temperature,0.16557723112225922,0.11357595771551132,0.985915750321996,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,humidity,0.553028823551473,0.38732409477233887,0.9766946849565492,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,temperature,0.14785499845919112,0.10340090841054916,0.9868093825809333,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,humidity,0.5596568521684584,0.37772271037101746,0.9793626726339097,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,temperature,0.13378535912950085,0.0912351906299591,0.9890182377796728,5,1.0
full_finetune,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,humidity,0.44910605302357204,0.32697823643684387,0.983815083916537,5,1.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,temperature,0.1255312819966358,0.09444958716630936,0.9893489946790192,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,humidity,0.4839452098058385,0.3467848598957062,0.983725933959477,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,temperature,0.17298042752442228,0.1139175221323967,0.9849256359782875,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,humidity,0.5492533329674602,0.3548872172832489,0.9748419413756714,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,temperature,0.19559374587020467,0.12084132432937622,0.9783582669851635,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,humidity,0.5411079135223045,0.4007527232170105,0.9777563937182187,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,temperature,0.3289365269731543,0.18340963125228882,0.9591303352843012,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,humidity,1.0087570377373793,0.5648014545440674,0.8981285567430689,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,temperature,0.12982830538744625,0.09695910662412643,0.9889746600238537,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,humidity,0.4884263242735334,0.3688099980354309,0.9823518722411708,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,temperature,0.21923585988090324,0.12656010687351227,0.9752561748163904,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,humidity,0.680971139301882,0.37982451915740967,0.9674749240148272,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,temperature,0.2615156666838321,0.17281261086463928,0.9607866644602238,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,humidity,0.7618006735542586,0.5276528596878052,0.9628755657413244,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,temperature,0.12847361791199127,0.08547227084636688,0.9900450110995378,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,humidity,0.5940656074149679,0.37080711126327515,0.9754217680078044,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,temperature,0.18817945395619207,0.10263162106275558,0.9799388565132882,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,humidity,0.6921211253907389,0.3958219587802887,0.9695586210802634,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,temperature,0.1725949413746071,0.11072558164596558,0.9841483805122309,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,humidity,0.7253567524911807,0.4512329399585724,0.9663542361798042,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,temperature,0.17520210440068043,0.12421838194131851,0.9842307475077136,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,humidity,0.59995779047951,0.3885805904865265,0.9725715761744703,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,temperature,0.1464533645866418,0.1037505716085434,0.9870582859571724,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,humidity,0.5736884698307905,0.3830632269382477,0.9783148699321244,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,temperature,0.13339478807498065,0.09381107240915298,0.9890822648829745,5,2.0
full_finetune,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,humidity,0.46227664709368693,0.31182223558425903,0.9828518789148157,5,2.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,temperature,0.1631801869683405,0.12118120491504669,0.9820021131468503,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,humidity,0.5594406110762067,0.43735575675964355,0.978252382928823,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,temperature,0.20608297036404183,0.14952419698238373,0.9786041635882494,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,humidity,0.5609833084996033,0.40496036410331726,0.9737559048619964,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,temperature,0.17654805883916666,0.11888141930103302,0.9823677396929847,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,humidity,0.5016615796491328,0.36119750142097473,0.9808812661569367,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,temperature,0.3407668150967114,0.18915300071239471,0.9561376939760788,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,humidity,1.108999591761962,0.6202405691146851,0.8768761878440805,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,5,temperature,0.16270924081520807,0.10329769551753998,0.9826828009460266,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,5,humidity,0.4388869983529097,0.33567968010902405,0.985750292525623,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,6,temperature,0.15815761877129794,0.10606620460748672,0.9871227276229206,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,6,humidity,0.5113391778857267,0.29678651690483093,0.9816608566994356,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,7,temperature,0.21198229416423242,0.14337903261184692,0.9742345620531047,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,7,humidity,0.47656690876906954,0.3642640709877014,0.9854713615854933,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,8,temperature,0.1529726959397569,0.10304180532693863,0.9858863051911164,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,8,humidity,0.5378528512449864,0.37707096338272095,0.9798530759800947,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,9,temperature,0.136646183374155,0.08015022426843643,0.9894219344159138,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,9,humidity,0.5271046414296335,0.35337311029434204,0.9823439402650024,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,10,temperature,0.10015552522721402,0.07324689626693726,0.9946621378538392,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,10,humidity,0.550491960454681,0.36018896102905273,0.9806211029275481,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,11,temperature,0.18635412590583653,0.12402139604091644,0.9821593576783112,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,11,humidity,0.5874654556832204,0.4050953984260559,0.97370191537889,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,12,temperature,0.14290911650269641,0.10854432731866837,0.9876770991896516,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,12,humidity,0.5784761290426573,0.4183099865913391,0.9779514167802831,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,13,temperature,0.15089920055602335,0.11326903849840164,0.9860289609854216,5,3.0
full_finetune,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,13,humidity,0.46926611461517964,0.36265283823013306,0.9823294111814874,5,3.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,1,temperature,0.1311224385675929,0.10054123401641846,0.988379075172044,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,1,humidity,0.564167491620173,0.42656877636909485,0.9778833257512184,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,2,temperature,0.20704638227905484,0.14879865944385529,0.9784036510362897,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,2,humidity,0.6482873995680742,0.40559789538383484,0.9649517080976776,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,3,temperature,0.17388423271334486,0.11383432894945145,0.9828958101645313,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,3,humidity,0.5740037372813027,0.39122438430786133,0.9749696527994921,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,4,temperature,0.3158915418747521,0.17031793296337128,0.9623076809679842,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,4,humidity,1.0688592553761906,0.5822832584381104,0.8856278360462867,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,5,temperature,0.1148690275348312,0.08421383053064346,0.991369040116554,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,5,humidity,0.5050028320742973,0.37841781973838806,0.9811336397809377,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,6,temperature,0.23113927445655033,0.1286887228488922,0.9724962980978719,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,6,humidity,0.8058360523097794,0.4060055911540985,0.9544535765244272,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,7,temperature,0.20297058361596634,0.1347874402999878,0.976378658250378,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,7,humidity,0.6570322279406877,0.45533981919288635,0.9723846535766278,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,8,temperature,0.16795595253386547,0.11856678873300552,0.9829861075059179,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,8,humidity,0.6462091741818579,0.41800370812416077,0.9709177460331393,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,9,temperature,0.1920834841351803,0.10261160135269165,0.9790978329588935,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,9,humidity,0.7868751953706506,0.4839617609977722,0.9606529820292042,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,10,temperature,0.19250009321544917,0.11399149894714355,0.9802812483712978,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,10,humidity,0.8243025967584942,0.4684283137321472,0.9565489348469,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,11,temperature,0.1834671212833749,0.11435317248106003,0.9827078513052562,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,11,humidity,0.7055059809698205,0.4282279312610626,0.9620719199455436,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,12,temperature,0.15735216632483026,0.09947923570871353,0.9850604144416671,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,12,humidity,0.7157788440303341,0.5031104683876038,0.9662427154695918,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,13,temperature,0.14248978477806057,0.09845014661550522,0.9875427462495646,5,4.0
full_finetune,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,13,humidity,0.5753564268931252,0.40122514963150024,0.9734364215628655,5,4.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,1,temperature,0.18397141226683586,0.13342005014419556,0.9771236176583082,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,1,humidity,0.6121927308058217,0.46740415692329407,0.9739576578152271,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,2,temperature,0.21266092805390766,0.14414505660533905,0.9772164982185203,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,2,humidity,0.6026847823897743,0.41114550828933716,0.9697091009592298,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,3,temperature,0.1936029287476081,0.11949379742145538,0.9787965783297451,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,3,humidity,0.5676711854825769,0.39904478192329407,0.9755188895718577,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,4,temperature,0.3198432159605725,0.16995398700237274,0.9613587522712194,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,4,humidity,1.1136436006562116,0.6058371067047119,0.8758428496643225,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,5,temperature,0.1876417359449383,0.11476617306470871,0.9769690377556678,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,5,humidity,0.44117928467816075,0.3195938766002655,0.9856010533237934,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,6,temperature,0.18797101028174235,0.1271129995584488,0.9818103060921677,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,6,humidity,0.5538392633089458,0.31420907378196716,0.978485643716293,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,7,temperature,0.1887170709850186,0.13144780695438385,0.9795797663710427,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,7,humidity,0.4705911083607062,0.3334622383117676,0.9858334345313848,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,8,temperature,0.16220327897758588,0.1068773865699768,0.9841316359382283,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,8,humidity,0.58820078832735,0.3878236413002014,0.9759046622811409,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,9,temperature,0.13542191712275478,0.08397628366947174,0.9896106308521004,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,9,humidity,0.6180301418746825,0.36218684911727905,0.9757272246224155,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,10,temperature,0.11860797193690106,0.0877731665968895,0.9925140786448629,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,10,humidity,0.597112320859381,0.37966370582580566,0.9771997743020597,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,11,temperature,0.2126118207986943,0.13764435052871704,0.9767775890125269,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,11,humidity,0.6426146244709607,0.4337047338485718,0.9685326138892736,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,12,temperature,0.15375878874927854,0.11614541709423065,0.9857349596328826,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,12,humidity,0.5704911879612006,0.41226691007614136,0.9785559074325256,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,13,temperature,0.1794029553656901,0.12676407396793365,0.9802524134704643,5,5.0
full_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,5,13,humidity,0.5311275228798215,0.40494072437286377,0.9773634501842207,5,5.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,1,temperature,0.17754667452534237,0.13623663783073425,0.9786935185150089,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,1,humidity,0.6044625319692717,0.45271730422973633,0.9746111825018079,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,2,temperature,0.2202987003739161,0.15222583711147308,0.975550559804912,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,2,humidity,0.5838945759909561,0.39961373805999756,0.971568447849061,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,3,temperature,0.21276595463698847,0.13059918582439423,0.9743913689108257,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,3,humidity,0.536725326564426,0.3793981373310089,0.9781152496119164,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,4,temperature,0.41854234357709186,0.25900161266326904,0.933830832849089,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,4,humidity,1.2817739020347934,0.7695703506469727,0.8355241471023602,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,5,temperature,0.17137345374089397,0.1364545077085495,0.9807894267145515,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,5,humidity,0.5027551737101336,0.37482789158821106,0.9813012064559402,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,6,temperature,0.25589880020751776,0.14489515125751495,0.966288339990211,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,6,humidity,0.7063276467639716,0.46695688366889954,0.9650076332771955,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,7,temperature,0.32227143947095416,0.22579246759414673,0.9404499692925058,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,7,humidity,0.8340435855760377,0.5936601161956787,0.9555005512582396,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,8,temperature,0.16108918610887235,0.10160932689905167,0.9843488705427816,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,8,humidity,0.653979210104625,0.4106937050819397,0.9702141711318539,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,9,temperature,0.1940257505889941,0.1053856760263443,0.9786729886270175,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,9,humidity,0.7264099371101213,0.45288410782814026,0.9664676736052222,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,10,temperature,0.18549476694941183,0.09893982857465744,0.9816903164923589,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,10,humidity,0.7385050116635616,0.42212721705436707,0.9651234116310633,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,11,temperature,0.22727741702616394,0.14639370143413544,0.9734634142783176,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,11,humidity,0.6355351874291476,0.42438116669654846,0.9692221237356435,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,12,temperature,0.1810512209069679,0.12108109146356583,0.9802213798766245,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,12,humidity,0.6001394457501703,0.4252985715866089,0.9762691038363137,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,13,temperature,0.1832741837468649,0.12380817532539368,0.9793909757437477,3,1.0
full_finetune,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,3,13,humidity,0.5569262390881867,0.42425715923309326,0.9751109686171759,3,1.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,1,temperature,0.15838238485441616,0.11701828986406326,0.9830448966519595,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,1,humidity,0.5534696507390858,0.4040212333202362,0.9787141337267575,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,2,temperature,0.17353249173756546,0.12196569889783859,0.9848292633125436,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,2,humidity,0.49108367848908774,0.35364702343940735,0.9798885819874095,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,3,temperature,0.17966849807112242,0.113118976354599,0.9817389404951387,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,3,humidity,0.520679839086444,0.37761375308036804,0.9794041857736129,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,4,temperature,0.4199083015554733,0.27028095722198486,0.9333982272517954,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,4,humidity,1.363856940058211,0.7539258003234863,0.813784028377488,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,5,temperature,0.15168647930688337,0.11354345083236694,0.9849496369332348,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,5,humidity,0.4297858039072709,0.3153647482395172,0.9863351568427455,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,6,temperature,0.19628960338916557,0.10797306895256042,0.9801647241541602,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,6,humidity,0.5856602585070516,0.35584697127342224,0.9759423934184188,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,7,temperature,0.19629733699230145,0.14088602364063263,0.977906365903218,3,2.0
full_finetune,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,3,7,humidity,0.6297137602827574,0.4555208384990692,0.9746333276735841,3,2.0
