lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,12,0,temperature,0.23809005539722863,0.1633618324995041,0.9562487568914515
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,13,1,humidity,0.6409127356824039,0.5425405502319336,0.9676472609367162
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,13,1,temperature,0.2661479822334586,0.20687240362167358,0.9430351421624142
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,1,0,humidity,0.543563983055075,0.42682260274887085,0.9793227979861762
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,1,0,temperature,0.14172186509507692,0.10695672780275345,0.9818828018224173
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,2,0,humidity,0.6103510986326363,0.3836818039417267,0.9680406248355287
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,2,0,temperature,0.27579819840609743,0.16770316660404205,0.9485339117529282
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,3,0,humidity,0.4669852415403487,0.3271174430847168,0.9833616003577678
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,3,0,temperature,0.18408931646931842,0.1251015067100525,0.9744200027041836
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,4,0,humidity,1.0300101716733725,0.5097032785415649,0.8857330375526875
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,4,0,temperature,0.5205173742049468,0.20845244824886322,0.8652616239476996
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,5,0,humidity,0.45808201821115124,0.3231779634952545,0.9849984507898659
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,5,0,temperature,0.19740170798874448,0.14342932403087616,0.9671771069401404
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,6,0,humidity,0.7701639972404685,0.5303605198860168,0.9584380669376855
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,6,0,temperature,0.27827676800519274,0.16372248530387878,0.9487514901435613
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,7,0,humidity,0.6720293000935105,0.46665823459625244,0.9722105808307498
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,7,0,temperature,0.2642897395592397,0.1880112737417221,0.9504609153819629
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,8,0,humidity,0.5042792721253501,0.3394753932952881,0.9823188269871753
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,8,0,temperature,0.19915693857530967,0.1330452263355255,0.9687168302872015
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,9,0,humidity,0.7201444533266045,0.44169721007347107,0.9675188670620901
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,9,0,temperature,0.2534152492017115,0.16654540598392487,0.9527069590972798
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,10,0,humidity,0.7763022725538969,0.4706398546695709,0.9624665108006932
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,10,0,temperature,0.25090799248437506,0.1625705063343048,0.9577767186422756
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,11,1,humidity,0.6005589176705927,0.4097965359687805,0.9723559664586868
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,11,1,temperature,0.2578643110984352,0.1813933253288269,0.9546063191852556
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,12,1,humidity,0.9823995477706415,0.8108782768249512,0.9387796687311434
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,12,1,temperature,0.3225010098951629,0.27387693524360657,0.9197269008790538
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,13,0,humidity,0.5656401352938617,0.4763908386230469,0.9748003979714386
lab2,head_only,lab2_active_11_12,"Lab2 active set [11, 12]",2,11,13,0,temperature,0.16273632379867606,0.12049756199121475,0.9787024479535605
lab2,head_only,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",3,10,1,0,humidity,0.6840161789450218,0.49165958166122437,0.9672566451521846
lab2,head_only,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",3,10,1,0,temperature,0.22956823347083988,0.1639745980501175,0.9524619972900666
lab2,head_only,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",3,10,2,0,humidity,0.6939646053880136,0.4708324670791626,0.9586844573688373
